lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,year,status,complaint
3600.0,1760.0,0.0,1760.0,0.0,0.0,1.0,2.0,119.0,50.0,0.49,0.5,0.0,1.0,70,0,2
3000.0,3031.0,0.0,2443.0,0.0,0.0,2.0,2.0,100.0,56.0,1.01,3.44,0.0,4.8,89,0,1
2000.0,1880.0,0.0,1880.0,0.0,0.0,1.0,2.0,100.0,42.0,0.94,1.25,0.0,2.0,119,0,5
1398.0,2169.0,1289.0,880.0,0.0,1289.0,1.0,2.0,80.25,50.0,1.55,2.43,0.0,4.8,92,0,6
2600.0,2849.0,0.0,2244.0,0.0,0.0,1.0,2.0,100.0,51.0,1.1,0.75,0.0,2.0,65,0,11
2417.0,1730.0,0.0,1330.0,0.0,0.0,1.0,2.0,100.0,35.0,0.72,1.25,0.0,2.0,85,0,6
4026.0,17812.0,0.0,17812.0,0.0,0.0,1.0,5.0,100.42,88.42,4.42,2.43,0.0,4.8,109,0,6
2406.0,2937.0,2237.0,700.0,2237.0,0.0,2.0,2.0,96.25,35.0,1.22,2.43,0.0,4.8,119,0,11
20130.0,5280.0,5280.0,0.0,280.0,0.0,2.0,1.0,216.65,100.0,0.26,0.0,1.0,2.4,68,0,6
3152.0,4000.0,4000.0,0.0,2000.0,2000.0,1.0,2.0,100.0,50.0,1.27,2.43,0.0,4.8,67,0,6
2250.0,1440.0,0.0,1440.0,0.0,0.0,1.0,2.5,90.0,37.0,0.64,0.5,0.0,1.0,90,0,9
2375.0,2624.0,0.0,2624.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1,2.43,0.0,4.8,90,0,4
6734.0,6010.0,6010.0,0.0,0.0,0.0,1.0,3.0,89.78,62.0,0.89,1.1,0.0,2.0,92,0,6
7690.0,4536.0,4536.0,0.0,0.0,0.0,1.0,1.0,82.42,74.0,0.59,0.0,1.0,2.4,69,0,6
3825.0,3744.0,0.0,2496.0,0.0,0.0,2.0,2.0,101.33,55.0,0.98,1.25,0.0,2.0,100,1,5
2614.0,2291.0,0.0,1634.0,0.0,0.0,1.0,2.0,102.17,43.0,0.88,3.44,0.0,4.8,75,0,6
1740.0,2040.0,0.0,2040.0,0.0,0.0,1.0,3.0,91.5,43.0,1.17,3.0,0.0,3.0,70,1,6
2500.0,5000.0,5000.0,0.0,0.0,5000.0,1.0,2.0,100.0,100.0,2.0,2.43,0.0,4.8,89,1,1
2175.0,2175.0,2175.0,0.0,0.0,2175.0,1.0,1.0,85.33,84.0,1.0,0.0,1.0,2.4,84,0,6
2375.0,2104.0,0.0,1052.0,0.0,0.0,2.0,1.0,95.0,52.0,0.89,0.75,0.0,2.0,100,0,6
13200.0,71800.0,400.0,71400.0,0.0,400.0,1.0,6.0,177.25,177.0,5.44,3.44,0.0,4.8,93,0,11
36000.0,30000.0,30000.0,0.0,0.0,0.0,1.0,4.0,260.0,110.0,0.83,2.43,0.0,4.8,45,0,6
1686.0,3288.0,0.0,3288.0,0.0,0.0,2.0,3.0,19.28,57.0,1.95,3.44,0.0,4.8,95,0,6
4120.0,1084.0,0.0,1084.0,0.0,0.0,1.0,1.0,103.0,41.0,0.26,0.75,0.0,2.0,85,0,11
3080.0,10100.0,0.0,10100.0,0.0,0.0,1.0,4.0,79.99,52.5,3.28,2.43,0.0,4.8,12,0,6
2500.0,1860.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.74,0.75,0.0,2.0,60,0,8
7286.0,2166.0,0.0,2166.0,0.0,0.0,3.0,2.0,125.0,28.0,0.3,0.0,1.0,2.4,100,0,6
2500.0,2384.0,0.0,2384.0,0.0,0.0,1.0,2.0,100.0,58.0,0.95,3.44,0.0,4.8,119,0,6
14688.0,66710.0,0.0,66710.0,0.0,0.0,1.0,7.0,123.42,118.5,4.54,3.0,0.0,3.0,92,0,6
2860.0,2507.0,0.0,1932.0,0.0,0.0,1.0,2.0,104.0,49.0,0.88,0.75,0.0,2.0,60,0,6
2950.0,1593.0,0.0,900.0,0.0,0.0,1.0,1.5,118.0,45.0,0.54,0.75,0.0,2.0,80,0,8
1602.0,1633.0,0.0,1633.0,0.0,0.0,1.0,2.75,68.79,50.0,1.02,1.1,0.0,2.0,110,0,6
2700.0,2332.0,0.0,2332.0,0.0,0.0,1.0,2.0,100.0,53.0,0.86,1.1,0.0,2.0,70,0,12
5600.0,3600.0,0.0,3600.0,0.0,0.0,1.0,2.0,112.0,40.0,0.64,0.75,0.0,2.0,90,0,6
4500.0,20250.0,0.0,20250.0,0.0,0.0,1.0,5.0,100.0,90.0,4.5,6.02,0.0,6.5,104,0,6
908075.0,43025.0,43025.0,0.0,0.0,0.0,6.0,2.0,315.0,48.0,0.05,0.5,0.0,1.0,100,0,6
2500.0,4095.0,0.0,4095.0,0.0,0.0,1.0,3.0,100.0,65.0,1.64,3.44,0.0,4.8,95,0,11
2500.0,2190.0,0.0,2190.0,0.0,0.0,1.0,2.5,100.0,56.0,0.88,0.5,0.0,1.0,95,0,12
2442.0,3588.0,0.0,3588.0,0.0,0.0,1.0,3.0,85.67,52.0,1.47,1.25,0.0,2.0,119,0,6
2500.0,1785.0,0.0,1785.0,0.0,0.0,1.0,2.0,100.0,48.0,0.71,0.75,0.0,2.0,90,0,6
2604.0,3087.0,0.0,3087.0,0.0,0.0,1.0,3.0,123.0,47.0,1.19,3.44,0.0,4.8,23,0,11
1742.0,3510.0,0.0,3510.0,0.0,0.0,1.0,3.0,77.67,52.0,2.01,2.43,0.0,4.8,17,0,6
2296.0,3145.0,0.0,3145.0,0.0,0.0,1.0,2.75,79.33,54.0,1.37,1.25,0.0,2.0,90,0,11
3558.0,1018.0,0.0,1018.0,0.0,0.0,2.0,2.0,107.0,34.0,0.29,0.5,0.0,1.0,90,0,1
1767.0,2538.0,0.0,2538.0,0.0,0.0,1.0,3.0,100.2,47.0,1.44,3.44,0.0,4.8,14,0,6
3680.0,2612.0,0.0,1595.0,0.0,0.0,1.0,1.5,110.17,44.0,0.71,0.5,0.0,1.0,65,0,6
5000.0,1825.0,0.0,1015.0,0.0,0.0,2.0,1.5,100.0,30.0,0.37,0.5,0.0,1.0,90,0,6
2375.0,2040.0,0.0,2040.0,0.0,0.0,1.0,3.0,95.0,40.0,0.86,1.25,0.0,2.0,70,0,6
2500.0,3616.0,0.0,3616.0,0.0,0.0,1.0,3.0,100.5,53.0,1.45,0.75,0.0,2.0,31,0,6
1802.0,1782.0,0.0,1296.0,0.0,0.0,1.0,2.0,55.58,36.0,0.99,1.1,0.0,2.0,60,0,11
29200.0,108767.0,9512.0,99255.0,0.0,8000.0,1.0,7.0,100.0,82.0,3.72,3.44,0.0,4.8,15,1,0
2375.0,976.0,0.0,976.0,0.0,0.0,1.0,1.0,95.0,50.0,0.41,0.75,0.0,2.0,121,0,1
2232.0,4050.0,4050.0,0.0,0.0,0.0,1.0,2.0,87.37,87.37,1.81,7.52,0.0,7.5,89,0,6
24802.0,24800.0,24800.0,0.0,0.0,0.0,3.0,2.0,165.67,165.5,1.0,0.0,2.0,4.8,84,0,6
3708.0,2228.0,0.0,1728.0,0.0,0.0,1.0,2.0,103.0,36.0,0.6,0.5,0.0,1.0,60,0,6
10170.0,38045.0,1200.0,36845.0,0.0,1200.0,2.0,6.0,67.83,57.0,3.74,6.02,0.0,6.5,94,0,6
9865.0,41853.0,0.0,41853.0,0.0,0.0,1.0,5.0,96.0,83.0,4.24,3.0,0.0,3.0,97,0,8
11350.0,62548.0,0.0,62548.0,0.0,0.0,1.0,5.0,101.33,89.08,5.51,6.02,0.0,6.5,96,0,6
4228.0,3276.0,0.0,2184.0,0.0,0.0,2.0,2.0,113.0,52.0,0.77,0.75,0.0,2.0,100,0,11
1800.0,1890.0,0.0,1890.0,0.0,0.0,1.0,3.0,100.0,35.0,1.05,0.75,0.0,2.0,70,0,12
2500.0,2180.0,0.0,2180.0,0.0,0.0,1.0,2.0,100.0,50.0,0.87,1.25,0.0,2.0,119,0,6
2500.0,3465.0,0.0,2310.0,0.0,0.0,2.0,2.5,100.0,54.0,1.39,1.1,0.0,2.0,95,1,12
2376.0,2720.0,0.0,1760.0,0.0,0.0,1.0,2.0,95.02,40.0,1.14,1.1,0.0,2.0,100,0,6
1820.0,5300.0,0.0,5300.0,0.0,0.0,1.0,4.0,91.0,52.0,2.91,2.43,0.0,4.8,15,0,12
6800.0,3513.0,0.0,2022.0,0.0,0.0,1.0,1.5,100.33,53.0,0.52,0.5,0.0,1.0,55,0,6
2184.0,2760.0,0.0,1840.0,0.0,0.0,1.0,2.0,97.42,50.0,1.26,1.1,0.0,2.0,110,0,1
2400.0,3550.0,0.0,3550.0,0.0,0.0,1.0,3.0,120.0,64.0,1.48,2.43,0.0,4.8,100,0,4
1206.0,1420.0,0.0,1008.0,0.0,0.0,1.0,2.0,67.0,29.0,1.18,0.75,0.0,2.0,65,0,6
4116.0,2688.0,0.0,2688.0,0.0,0.0,1.0,2.0,110.0,52.0,0.65,0.5,0.0,1.0,100,0,6
3742.0,1146.0,0.0,1146.0,0.0,0.0,1.0,2.5,100.0,35.0,0.31,0.5,0.0,1.0,95,0,6
3612.0,4500.0,4500.0,0.0,0.0,0.0,1.0,3.0,89.75,50.0,1.25,3.44,0.0,4.8,89,0,6
5000.0,1826.0,0.0,1826.0,0.0,0.0,1.0,2.0,100.0,30.0,0.37,0.75,0.0,2.0,100,0,6
2550.0,830.0,0.0,830.0,0.0,0.0,1.0,1.0,102.17,47.5,0.33,0.5,0.0,1.0,121,0,8
2706.0,3152.0,0.0,3152.0,0.0,0.0,1.0,3.0,134.23,52.3,1.16,2.43,0.0,4.8,22,0,6
4000.0,1560.0,0.0,1208.0,0.0,0.0,1.0,2.0,100.0,32.0,0.39,0.5,0.0,1.0,50,0,6
2500.0,10000.0,10000.0,0.0,0.0,2500.0,1.0,4.0,100.0,100.0,4.0,0.0,2.0,6.5,95,0,6
2150.0,1806.0,0.0,1806.0,0.0,0.0,1.0,2.0,50.0,34.0,0.84,2.0,0.0,2.0,60,0,0
1800.0,1778.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,41.0,0.99,2.43,0.0,4.8,70,0,9
2375.0,1368.0,0.0,1368.0,0.0,0.0,1.0,2.0,95.0,30.0,0.58,1.1,0.0,2.0,100,0,6
2433.0,2813.0,0.0,1942.0,0.0,0.0,1.0,2.0,125.0,51.5,1.16,0.75,0.0,2.0,60,0,11
1710.0,1539.0,0.0,1188.0,0.0,0.0,1.0,2.0,95.0,33.0,0.9,0.75,0.0,2.0,70,0,2
1650.0,2112.0,0.0,1408.0,0.0,0.0,1.0,2.0,100.0,45.0,1.28,2.43,0.0,4.8,110,0,6
2520.0,1632.0,0.0,1632.0,0.0,0.0,1.0,2.5,38.0,34.0,0.65,0.75,0.0,2.0,75,0,7
20000.0,92640.0,0.0,92640.0,0.0,0.0,1.0,6.0,100.0,75.67,4.63,2.43,0.0,4.8,62,0,0
11500.0,2750.0,0.0,2750.0,0.0,0.0,1.0,2.5,100.0,24.0,0.24,0.5,0.0,1.0,85,0,6
2500.0,2465.0,0.0,1305.0,0.0,0.0,2.0,1.5,100.0,58.0,0.99,0.5,0.0,1.0,85,0,6
7597.0,3600.0,0.0,1776.0,0.0,0.0,1.0,1.0,145.17,57.0,0.47,0.5,0.0,1.0,60,0,6
7382.0,7350.0,7350.0,0.0,0.0,0.0,1.0,1.0,152.64,147.42,1.0,0.0,1.0,2.4,74,0,6
20000.0,40000.0,40000.0,0.0,0.0,0.0,1.0,2.0,100.0,100.0,2.0,0.0,2.0,0.0,56,0,12
1755.0,1116.0,0.0,1116.0,0.0,0.0,1.0,2.0,94.0,31.0,0.64,0.75,0.0,2.0,60,0,4
2067.0,2604.0,0.0,2604.0,0.0,0.0,1.0,2.0,82.67,63.0,1.26,3.44,0.0,4.8,100,0,12
6332.0,11020.0,11020.0,0.0,0.0,0.0,1.0,2.0,100.0,80.0,1.74,4.2,0.0,4.2,56,0,6
1001.0,2214.0,0.0,2214.0,0.0,0.0,1.0,3.0,63.33,36.0,2.21,3.0,0.0,3.0,60,0,2
1663.0,1628.0,0.0,1018.0,0.0,0.0,1.0,1.67,50.0,30.0,0.98,0.5,0.0,1.0,100,0,6
2500.0,3465.0,0.0,2310.0,0.0,0.0,2.0,2.0,100.0,52.0,1.39,1.1,0.0,2.0,95,1,4
3140.0,2000.0,0.0,2000.0,0.0,0.0,1.0,2.0,104.67,50.0,0.64,0.5,0.0,1.0,70,0,2
1949.0,1594.0,0.0,1594.0,0.0,0.0,1.0,3.0,108.25,36.0,0.82,1.25,0.0,2.0,60,0,10
3270.0,1806.0,0.0,1806.0,0.0,0.0,1.0,2.5,95.0,34.0,0.55,0.5,0.0,1.0,95,1,2
4500.0,16000.0,0.0,16000.0,0.0,0.0,1.0,4.0,90.0,80.0,3.56,0.75,0.0,2.0,90,1,6
2383.0,1620.0,0.0,1620.0,0.0,0.0,1.0,2.0,110.0,47.0,0.68,0.75,0.0,2.0,85,0,11
2500.0,1074.0,1074.0,0.0,0.0,1074.0,1.0,1.0,100.0,30.0,0.43,4.0,0.0,4.0,95,0,6
5000.0,29700.0,0.0,29700.0,0.0,0.0,1.0,6.0,100.0,90.0,5.94,2.43,0.0,4.8,84,0,6
2500.0,4500.0,1500.0,3000.0,0.0,1500.0,1.0,3.0,100.0,60.0,1.8,2.43,0.0,4.8,16,0,6
3125.0,2810.0,0.0,2810.0,0.0,0.0,1.0,2.5,100.0,51.67,0.9,1.25,0.0,2.0,65,0,6
5000.0,2194.0,0.0,1072.0,0.0,0.0,1.0,1.0,100.0,44.0,0.44,0.5,0.0,1.0,80,0,6
4472.0,22320.0,0.0,22320.0,0.0,0.0,6.0,8.0,137.0,80.0,4.99,6.02,0.0,6.5,3,0,2
3600.0,1896.0,0.0,1896.0,0.0,0.0,2.0,2.0,90.0,38.0,0.53,0.75,0.0,2.0,95,0,4
1650.0,1584.0,0.0,1584.0,0.0,0.0,1.0,2.0,100.0,42.0,0.96,3.44,0.0,4.8,119,0,6
19998.0,19262.0,19262.0,0.0,0.0,0.0,1.0,2.0,100.0,80.0,0.96,0.0,2.0,4.8,8,1,11
2100.0,3150.0,0.0,3150.0,0.0,0.0,1.0,3.0,100.0,50.0,1.5,3.44,0.0,4.8,119,0,6
2253.0,2220.0,0.0,1400.0,0.0,0.0,1.0,2.0,75.08,37.0,0.99,0.75,0.0,2.0,60,0,2
2500.0,1452.0,0.0,1452.0,0.0,0.0,1.0,2.0,100.0,38.0,0.58,0.75,0.0,2.0,100,0,8
11690.0,3520.0,0.0,3520.0,0.0,0.0,1.0,2.0,125.0,38.0,0.3,0.5,0.0,1.0,45,0,11
10359.0,968.0,0.0,968.0,0.0,0.0,2.0,2.0,160.0,36.0,0.09,0.75,0.0,2.0,110,0,6
2375.0,1124.0,0.0,1124.0,0.0,0.0,1.0,2.0,95.0,28.0,0.47,1.25,0.0,2.0,95,0,11
1575.0,3594.0,0.0,3594.0,0.0,0.0,1.0,3.0,59.0,54.0,2.28,3.44,0.0,4.8,95,0,11
2575.0,1456.0,0.0,1456.0,0.0,0.0,2.0,2.0,103.0,48.0,0.57,1.25,0.0,2.0,85,0,6
4930.0,22080.0,0.0,22080.0,0.0,0.0,1.0,5.0,102.58,92.0,4.48,3.0,0.0,3.0,105,0,6
2654.0,3319.0,0.0,3319.0,0.0,0.0,1.0,4.0,114.41,38.25,1.25,1.25,0.0,2.0,18,0,11
111672.0,23393.0,23393.0,0.0,5760.0,0.0,3.0,2.0,206.15,60.0,0.21,0.0,1.0,2.4,53,0,8
5000.0,1450.0,0.0,725.0,0.0,0.0,2.0,1.0,100.0,36.0,0.29,0.5,0.0,1.0,80,0,2
6923.0,6840.0,6840.0,0.0,0.0,0.0,1.0,1.0,95.0,95.0,0.99,0.0,1.0,2.4,25,0,5
1355.0,2436.0,0.0,2436.0,0.0,0.0,1.0,3.0,45.15,34.14,1.8,3.44,0.0,4.8,13,0,11
3246.0,2875.0,0.0,2300.0,0.0,0.0,1.0,2.0,95.0,50.0,0.89,0.75,0.0,2.0,60,0,1
2912.0,2680.0,0.0,2680.0,0.0,0.0,1.0,3.0,108.0,44.66,0.92,1.25,0.0,2.0,18,0,6
2000.0,1860.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,36.0,0.93,2.43,0.0,4.8,70,0,6
5511.0,24250.0,0.0,24250.0,0.0,0.0,1.0,5.0,110.0,97.0,4.4,3.0,0.0,3.0,105,0,6
5417.0,1030.0,0.0,1030.0,0.0,0.0,1.0,2.0,108.33,26.0,0.19,0.5,0.0,1.0,95,0,1
3631.0,42175.0,0.0,42175.0,0.0,0.0,1.0,8.0,145.25,95.0,11.62,3.44,0.0,4.8,2,0,5
20500.0,58500.0,0.0,58500.0,0.0,0.0,1.0,5.0,100.0,130.0,2.85,2.43,0.0,4.8,93,0,6
2500.0,2310.0,0.0,2310.0,0.0,0.0,2.0,2.0,100.0,57.0,0.92,0.75,0.0,2.0,75,0,11
2017.0,1280.0,0.0,1280.0,0.0,0.0,1.0,2.0,100.0,32.0,0.63,0.75,0.0,2.0,85,0,11
3063.0,2200.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.44,40.0,0.72,0.75,0.0,2.0,24,1,9
2375.0,2451.0,0.0,1722.0,0.0,0.0,1.0,2.0,95.0,39.0,1.03,1.25,0.0,2.0,121,1,9
6725.0,1512.0,1512.0,0.0,0.0,392.0,2.0,1.0,64.67,28.0,0.22,2.0,0.0,2.0,58,0,6
2500.0,1710.0,0.0,1320.0,0.0,0.0,1.0,2.0,100.0,33.0,0.68,0.75,0.0,2.0,60,1,1
2790.0,2672.0,0.0,2672.0,0.0,0.0,2.0,2.5,109.58,49.0,0.96,1.25,0.0,2.0,85,1,12
2500.0,1452.0,0.0,1452.0,0.0,0.0,2.0,2.0,100.0,38.0,0.58,1.1,0.0,2.0,100,0,6
2640.0,3063.0,0.0,3063.0,0.0,0.0,1.0,3.0,120.0,46.42,1.16,2.43,0.0,4.8,24,0,8
1710.0,2061.0,0.0,1440.0,0.0,0.0,1.0,2.0,95.0,40.0,1.21,1.25,0.0,2.0,75,0,2
9180.0,14492.0,12536.0,1956.0,6066.0,6470.0,1.0,2.0,80.25,59.0,1.58,2.43,0.0,4.8,89,1,11
12500.0,15000.0,15000.0,0.0,2500.0,0.0,1.0,1.0,100.0,100.0,1.2,0.0,2.0,4.8,57,0,11
3870.0,1654.0,0.0,1654.0,0.0,0.0,2.0,2.5,103.42,39.0,0.43,0.75,0.0,2.0,110,0,6
10000.0,49000.0,0.0,49000.0,0.0,0.0,1.0,6.0,100.0,85.0,4.9,3.0,0.0,3.0,84,0,1
5193.0,5150.0,5150.0,0.0,0.0,0.0,1.0,1.0,103.0,103.0,0.99,1.25,0.0,2.0,93,0,12
2500.0,3336.0,0.0,2224.0,0.0,0.0,2.0,2.0,100.0,50.0,1.33,1.25,0.0,2.0,80,0,6
2288.0,2800.0,0.0,2800.0,0.0,0.0,1.0,3.0,91.5,50.0,1.22,1.25,0.0,2.0,60,0,6
2500.0,3717.0,0.0,2478.0,0.0,0.0,2.0,2.0,100.0,59.0,1.49,0.75,0.0,2.0,90,0,9
5000.0,10100.0,2750.0,7350.0,1100.0,0.0,1.0,3.0,100.0,70.0,2.02,0.75,0.0,2.0,34,0,6
2250.0,2337.0,0.0,1628.0,0.0,0.0,1.0,2.0,90.0,37.0,1.04,0.75,0.0,2.0,80,0,4
1740.0,1020.0,0.0,1020.0,0.0,0.0,1.0,2.0,87.0,25.5,0.59,2.43,0.0,4.8,30,0,12
3050.0,2035.0,0.0,1480.0,0.0,0.0,1.0,2.0,100.0,37.0,0.67,0.75,0.0,2.0,80,0,11
3350.0,1902.0,0.0,1902.0,0.0,0.0,1.0,2.0,100.0,45.7,0.57,0.5,0.0,1.0,19,0,8
3800.0,1656.0,0.0,1035.0,0.0,0.0,1.0,1.5,100.0,36.0,0.44,0.5,0.0,1.0,65,1,9
2500.0,2500.0,0.0,2000.0,0.0,0.0,2.0,2.0,100.0,50.0,1.0,1.25,0.0,2.0,110,0,11
2800.0,1360.0,0.0,1360.0,0.0,0.0,1.0,2.0,100.0,34.0,0.49,4.0,2.0,4.0,89,0,6
2500.0,2120.0,0.0,2120.0,0.0,0.0,1.0,2.0,100.0,50.0,0.85,0.75,0.0,2.0,90,0,6
2549.0,2316.0,0.0,2316.0,0.0,0.0,1.0,3.0,95.0,38.0,0.91,0.75,0.0,2.0,18,0,8
2500.0,3068.0,0.0,3068.0,0.0,0.0,1.0,3.0,100.0,35.0,1.23,0.75,0.0,2.0,80,0,6
3750.0,2958.0,0.0,2958.0,0.0,0.0,2.0,3.0,75.0,27.0,0.79,0.75,0.0,2.0,31,0,6
2286.0,2475.0,0.0,2475.0,0.0,0.0,1.0,3.0,114.31,55.0,1.08,1.1,0.0,2.0,14,0,11
2731.0,2253.0,2253.0,0.0,0.0,0.0,1.0,1.0,103.07,85.0,0.82,0.5,0.0,1.0,41,1,8
1700.0,1683.0,0.0,1122.0,0.0,0.0,1.0,2.0,100.0,33.0,0.99,0.5,0.0,1.0,70,1,8
3000.0,1736.0,0.0,1736.0,0.0,0.0,2.0,2.0,100.0,42.0,0.58,0.5,0.0,1.0,90,0,6
3822.0,1920.0,640.0,1280.0,640.0,0.0,2.0,3.0,101.0,32.0,0.5,2.43,0.0,4.8,95,0,6
4200.0,2600.0,0.0,1880.0,0.0,0.0,1.0,2.0,100.0,47.5,0.62,1.25,0.0,2.0,45,0,6
3960.0,3520.0,0.0,3520.0,0.0,0.0,2.0,2.0,134.5,80.0,0.89,2.43,0.0,4.8,89,0,6
5842.0,5300.0,5300.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.91,6.02,6.0,6.5,89,0,6
3742.0,1872.0,0.0,1560.0,0.0,0.0,1.0,2.5,100.0,46.0,0.5,0.75,0.0,2.0,80,0,6
2445.0,5600.0,5600.0,0.0,0.0,0.0,1.0,2.0,100.29,58.0,2.29,5.0,4.0,5.0,89,0,6
1733.0,3075.0,0.0,2250.0,0.0,0.0,1.0,2.0,69.3,45.0,1.77,3.44,0.0,4.8,25,0,9
5733.0,3458.0,1064.0,2394.0,0.0,1064.0,3.0,2.5,114.67,28.0,0.6,3.0,0.0,3.0,100,1,4
4320.0,2322.0,0.0,2322.0,0.0,0.0,2.0,2.0,108.0,53.0,0.54,1.25,0.0,2.0,110,0,6
2500.0,3280.0,0.0,3280.0,0.0,0.0,2.0,2.0,100.0,80.0,1.31,2.43,0.0,4.8,94,0,4
2375.0,2736.0,0.0,1856.0,0.0,0.0,1.0,2.0,95.0,55.0,1.15,1.25,0.0,2.0,105,0,8
1680.0,1476.0,0.0,1476.0,0.0,0.0,1.0,2.5,44.5,26.0,0.88,0.75,0.0,2.0,100,0,6
2064.0,1264.0,0.0,1264.0,0.0,0.0,1.0,2.0,114.67,36.0,0.61,3.0,0.0,3.0,110,0,6
2513.0,2400.0,0.0,2400.0,0.0,0.0,1.0,3.0,100.0,40.0,0.96,3.44,0.0,4.8,28,0,6
67500.0,176400.0,176400.0,0.0,176400.0,0.0,1.0,3.0,225.0,210.0,2.61,2.43,0.0,4.8,65,0,6
5333.0,2455.0,0.0,1610.0,0.0,0.0,1.0,1.0,106.67,46.0,0.46,0.75,0.0,2.0,60,0,6
3500.0,2025.0,0.0,2025.0,0.0,0.0,1.0,2.5,140.0,45.0,0.58,3.44,0.0,4.8,121,0,6
2500.0,2128.0,0.0,2128.0,0.0,0.0,2.0,2.0,100.0,52.0,0.85,2.43,0.0,4.8,110,0,11
63235.0,198200.0,198200.0,0.0,0.0,0.0,1.0,6.0,200.0,293.67,3.13,3.44,0.0,4.8,8,0,6
3327.0,3750.0,0.0,3750.0,0.0,0.0,1.0,3.0,138.0,50.0,1.13,2.43,0.0,4.8,13,0,6
1800.0,1732.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,0.96,1.25,0.0,2.0,60,0,6
1612.0,1920.0,960.0,960.0,0.0,960.0,1.0,2.0,80.58,48.0,1.19,2.0,0.0,2.0,61,0,6
2985.0,2008.0,0.0,1188.0,0.0,0.0,1.0,1.67,90.0,41.33,0.67,0.75,0.0,2.0,70,1,11
2850.0,1056.0,0.0,1056.0,0.0,0.0,1.0,2.5,95.0,24.5,0.37,1.25,0.0,2.0,80,1,11
1848.0,1780.0,0.0,1320.0,0.0,0.0,1.0,2.0,43.82,30.0,0.96,2.43,0.0,4.8,60,0,12
1667.0,3531.0,0.0,2578.0,0.0,0.0,1.0,3.0,100.0,60.0,2.12,3.44,0.0,4.8,90,0,5
5000.0,20370.0,0.0,20370.0,0.0,0.0,1.0,5.0,100.0,87.5,4.07,3.44,0.0,4.8,113,0,6
5579.0,3890.0,0.0,3890.0,0.0,0.0,1.0,2.5,112.0,58.0,0.7,1.1,0.0,2.0,121,0,11
15000.0,10800.0,10800.0,0.0,800.0,0.0,1.0,1.0,100.0,100.0,0.72,0.0,1.0,2.4,89,0,6
3708.0,2068.0,0.0,2068.0,0.0,0.0,1.0,2.0,55.0,22.67,0.56,0.5,0.0,1.0,60,0,6
2500.0,1826.0,0.0,992.0,0.0,0.0,1.0,1.0,100.0,41.0,0.73,0.75,0.0,2.0,80,0,9
31421.0,13720.0,13720.0,0.0,0.0,13720.0,1.0,1.0,169.51,64.0,0.44,3.44,1.0,6.5,16,0,12
3300.0,1870.0,0.0,1360.0,0.0,0.0,1.0,2.0,104.0,34.0,0.57,0.75,0.0,2.0,50,0,6
3255.0,1672.0,0.0,1672.0,0.0,0.0,2.0,2.5,87.0,28.0,0.51,0.5,0.0,1.0,95,0,5
20000.0,20000.0,20000.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,5.0,6.5,91,1,1
2500.0,2058.0,0.0,1428.0,0.0,0.0,1.0,2.0,100.0,34.0,0.82,0.75,0.0,2.0,70,0,11
6750.0,6600.0,6600.0,0.0,0.0,0.0,1.0,1.0,90.0,88.0,0.98,0.0,1.0,2.4,71,0,6
3179.0,3200.0,0.0,3200.0,0.0,0.0,1.0,3.0,127.17,50.0,1.01,3.0,0.0,3.0,90,0,6
2500.0,1825.0,0.0,940.0,0.0,0.0,1.0,1.0,100.0,47.0,0.73,0.75,0.0,2.0,75,0,12
10500.0,3750.0,0.0,3000.0,0.0,0.0,1.0,2.0,210.0,56.0,0.36,0.5,0.0,1.0,70,0,11
9256.0,42954.0,0.0,42954.0,0.0,0.0,1.0,8.0,120.57,67.0,4.64,3.44,0.0,4.8,9,0,9
3678.0,1112.0,0.0,1112.0,0.0,0.0,2.0,2.0,98.08,22.0,0.3,0.75,0.0,2.0,95,0,9
1827.0,1528.0,0.0,1152.0,0.0,0.0,1.0,2.0,90.29,32.0,0.84,1.25,0.0,2.0,60,0,12
2500.0,2646.0,0.0,2646.0,0.0,0.0,1.0,2.0,100.0,63.0,1.06,0.75,0.0,2.0,93,0,1
6245.0,3238.0,0.0,2162.0,0.0,0.0,1.0,2.0,95.0,35.0,0.52,0.5,0.0,1.0,110,0,6
1710.0,1890.0,0.0,1890.0,0.0,0.0,1.0,3.0,95.0,35.0,1.11,0.75,0.0,2.0,70,1,2
1495.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,98.0,51.0,0.84,3.0,0.0,3.0,119,0,2
2500.0,1910.0,0.0,1510.0,0.0,0.0,2.0,2.5,100.0,35.0,0.76,0.75,0.0,2.0,80,0,6
2424.0,1300.0,0.0,1300.0,0.0,0.0,2.0,2.0,108.5,36.0,0.54,0.75,0.0,2.0,95,0,6
