lotarea,bldgarea,resarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,year,status,complaint
2837.0,2424.0,0.0,1.0,1.0,101.25,101.25,0.85,3.44,90,0,0
1710.0,1665.0,1152.0,1.0,2.0,95.0,32.0,0.97,0.75,75,1,3
4000.0,2248.0,560.0,1.0,2.0,51.67,45.0,0.56,1.25,90,1,1
14168.0,66474.0,66474.0,1.0,6.0,79.75,122.08,4.69,6.02,93,0,0
7703.0,32300.0,30300.0,1.0,6.0,90.0,74.0,4.19,6.02,84,1,4
2340.0,3187.0,2550.0,1.0,2.0,93.58,55.0,1.36,2.43,105,0,0
2375.0,3072.0,3072.0,1.0,2.0,95.0,72.0,1.29,6.02,110,0,0
2858.0,1258.0,1258.0,1.0,2.0,103.0,37.25,0.44,0.75,70,1,1
28394.0,6060.0,0.0,2.0,1.0,190.15,20.0,0.21,0.75,70,0,0
2310.0,1248.0,1248.0,1.0,2.0,92.42,34.0,0.54,0.75,95,0,0
3597.0,3496.0,3496.0,2.0,2.0,32.0,23.0,0.97,3.44,95,1,3
2967.0,3582.0,3582.0,1.0,3.0,105.33,60.0,1.21,0.75,100,0,0
10000.0,10000.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,63,1,4
1466.0,3297.0,3297.0,1.0,3.0,80.0,60.0,2.25,2.43,120,0,4
3200.0,2805.0,2805.0,1.0,3.0,100.0,47.5,0.88,3.44,25,0,0
2211.0,1186.0,1186.0,2.0,2.0,111.75,34.0,0.54,1.25,90,0,0
1683.0,1260.0,1260.0,1.0,2.0,93.5,35.0,0.75,1.25,60,0,0
4067.0,1285.0,1285.0,1.0,1.0,101.67,42.0,0.32,0.5,95,1,3
4000.0,1084.0,1084.0,1.0,1.0,100.0,41.0,0.27,0.75,85,1,1
5250.0,19400.0,19400.0,1.0,5.0,104.42,92.0,3.7,3.44,89,0,0
2798.0,1539.0,1188.0,1.0,2.0,95.0,33.0,0.55,0.75,70,1,3
5913.0,30420.0,30420.0,1.0,6.0,90.0,78.0,5.14,3.0,92,0,0
10000.0,2530.0,0.0,2.0,1.0,100.0,55.0,0.25,0.0,86,0,0
13300.0,55650.0,55650.0,1.0,6.0,100.0,100.0,4.18,0.75,87,1,4
3680.0,3136.0,2136.0,1.0,2.0,109.5,49.0,0.85,3.0,89,1,4
3532.0,2475.0,2475.0,2.0,2.75,95.0,53.0,0.7,0.75,85,0,0
2549.0,2190.0,1940.0,1.0,2.0,103.0,46.0,0.86,0.5,110,0,0
2990.0,15315.0,13815.0,1.0,6.0,65.0,57.0,5.12,6.02,100,0,0
5413.0,2350.0,2350.0,1.0,2.5,108.25,45.0,0.43,2.43,110,1,3
3025.0,2968.0,2968.0,1.0,3.0,100.0,52.0,0.98,1.25,45,1,3
2375.0,1860.0,1860.0,1.0,2.0,95.0,45.0,0.78,1.25,85,1,3
2930.0,2024.0,2024.0,1.0,2.0,108.5,46.0,0.69,0.75,60,0,0
3000.0,2990.0,2990.0,2.0,2.0,100.0,65.0,1.0,3.44,100,0,0
2950.0,25839.0,25839.0,1.0,5.0,32.75,32.75,8.76,6.02,108,1,3
3742.0,4012.0,4012.0,1.0,3.0,100.0,52.0,1.07,0.75,45,0,0
2434.0,1996.0,1596.0,1.0,2.0,95.06,43.83,0.82,0.5,31,1,4
2983.0,3276.0,3276.0,2.0,3.0,100.0,52.0,1.1,0.5,40,0,0
2970.0,1500.0,1300.0,2.0,2.0,106.08,36.0,0.51,0.5,95,1,4
3525.0,9630.0,9630.0,1.0,4.0,141.0,107.0,2.73,0.0,110,0,0
2500.0,1350.0,1350.0,1.0,2.0,100.0,38.0,0.54,0.75,100,0,0
5150.0,2284.0,2284.0,2.0,2.0,103.0,52.0,0.44,0.5,100,0,0
2280.0,2340.0,2340.0,1.0,3.0,93.0,39.0,1.03,2.43,20,1,3
13030.0,54450.0,54450.0,1.0,5.0,130.42,110.0,4.18,2.43,93,0,0
1900.0,2125.0,1480.0,1.0,2.0,95.0,37.0,1.12,1.25,70,0,0
2500.0,3276.0,2184.0,1.0,2.0,100.0,52.0,1.31,6.02,119,0,0
4150.0,15398.0,15398.0,1.0,5.0,100.0,87.0,3.71,2.43,105,0,0
5584.0,16400.0,16400.0,1.0,5.0,87.25,75.0,2.94,6.02,105,0,0
1901.0,3780.0,900.0,1.0,2.0,90.5,90.5,1.99,4.0,93,0,0
2060.0,2172.0,1436.0,1.0,2.0,103.0,35.0,1.05,0.75,80,1,1
1980.0,1424.0,1424.0,2.0,2.0,90.0,30.42,0.72,3.0,95,1,2
2625.0,1584.0,1584.0,1.0,3.0,105.3,33.0,0.6,0.75,65,1,3
3308.0,7768.0,7768.0,1.0,4.0,100.0,68.0,2.35,3.44,110,0,0
2108.0,2071.0,2071.0,1.0,3.0,97.55,35.0,0.98,1.25,60,1,1
1368.0,3048.0,3048.0,1.0,3.0,69.88,47.95,2.23,3.44,13,0,0
5000.0,2314.0,2314.0,2.0,2.5,100.0,38.0,0.46,0.75,90,1,2
2726.0,2032.0,2032.0,1.0,2.0,107.42,45.0,0.75,1.25,90,0,0
3038.0,2048.0,1584.0,1.0,2.0,138.67,40.0,0.67,0.75,100,1,3
2560.0,2820.0,2820.0,1.0,3.0,95.0,47.0,1.1,3.44,23,0,0
3097.0,1966.0,1368.0,1.0,2.0,109.0,36.0,0.63,0.75,60,0,0
2850.0,2673.0,1944.0,1.0,2.0,95.0,59.0,0.94,0.75,85,0,0
6998.0,23176.0,0.0,1.0,6.0,100.51,55.0,3.31,3.44,12,0,0
2816.0,2843.0,2068.0,1.0,2.0,88.08,47.0,1.01,1.25,56,1,1
2500.0,2558.0,1838.0,2.0,2.0,100.0,41.0,1.02,0.5,100,0,0
2986.0,2400.0,2400.0,1.0,2.0,74.5,27.0,0.8,1.25,100,0,0
2332.0,1944.0,1296.0,1.0,2.0,100.0,36.0,0.83,0.5,60,0,0
4750.0,2700.0,2700.0,5.0,1.0,95.0,27.0,0.57,0.75,74,1,4
2910.0,1040.0,1040.0,1.0,1.0,116.42,65.0,0.36,0.5,100,0,0
15000.0,61200.0,61200.0,1.0,6.0,100.0,88.0,4.08,3.44,98,0,0
1571.0,3436.0,3436.0,1.0,3.0,66.31,30.0,2.19,3.44,13,1,3
1988.0,1296.0,1296.0,1.0,2.0,99.42,30.0,0.65,0.75,85,0,0
2408.0,2880.0,2880.0,2.0,3.0,96.0,48.0,1.2,0.75,100,0,0
4517.0,1722.0,1722.0,1.0,2.0,90.33,41.0,0.38,0.75,90,0,0
2710.0,1944.0,1224.0,2.0,2.0,108.42,40.0,0.72,1.25,60,0,0
2500.0,1732.0,990.0,1.0,1.0,100.0,45.0,0.69,0.75,80,0,0
2500.0,12010.0,12010.0,1.0,4.0,100.0,90.0,4.8,2.43,9,0,0
4267.0,2640.0,2640.0,1.0,3.0,100.0,28.0,0.62,0.75,32,0,0
2000.0,2256.0,1504.0,1.0,2.0,100.0,36.0,1.13,2.43,142,0,0
3024.0,3402.0,3402.0,2.0,3.0,55.5,42.0,1.13,0.75,90,0,0
9720.0,4568.0,3312.0,1.0,2.0,120.0,35.0,0.47,0.5,45,0,0
1104.0,890.0,890.0,1.0,3.0,53.28,21.0,0.81,2.43,15,0,0
2505.0,3625.0,3625.0,1.0,2.75,98.25,65.0,1.45,0.75,110,0,0
2500.0,3400.0,3400.0,1.0,2.0,100.0,31.0,1.36,3.44,90,0,0
2326.0,3510.0,3510.0,1.0,3.0,114.43,60.0,1.51,1.25,12,0,0
2375.0,4119.0,3124.0,1.0,2.0,95.0,54.0,1.73,1.25,100,0,0
2500.0,1560.0,1560.0,1.0,2.5,100.0,36.0,0.62,0.5,100,0,0
3675.0,3267.0,3267.0,1.0,2.75,98.0,54.0,0.89,1.1,100,0,0
5039.0,16176.0,14176.0,1.0,4.0,100.78,90.0,3.21,3.44,111,0,0
4161.0,18000.0,18000.0,1.0,5.0,117.75,107.0,4.33,3.44,89,0,2
3309.0,1620.0,1620.0,2.0,2.0,125.25,40.0,0.49,0.75,100,0,0
9850.0,9490.0,0.0,1.0,1.0,75.0,73.0,0.96,1.25,94,0,0
2667.0,2650.0,2650.0,1.0,3.0,100.0,50.0,0.99,1.25,60,0,0
2795.0,1690.0,1690.0,1.0,3.0,95.0,35.0,0.6,0.75,70,0,0
2561.0,2156.0,2156.0,1.0,2.0,104.8,53.0,0.84,3.44,110,0,0
4779.0,8914.0,0.0,1.0,1.0,100.03,81.0,1.87,2.43,12,0,0
2452.0,1762.0,1762.0,1.0,3.0,98.15,50.36,0.72,1.25,15,0,0
4800.0,3750.0,0.0,1.0,1.0,96.0,75.0,0.78,2.43,95,0,0
1360.0,1312.0,1312.0,1.0,2.0,82.42,45.0,0.96,3.44,119,0,0
2858.0,3640.0,3640.0,1.0,2.0,90.14,70.0,1.27,3.0,119,0,0
6488.0,26750.0,0.0,2.0,3.0,86.5,86.5,4.12,3.44,115,0,0
3401.0,2306.0,2306.0,1.0,2.0,62.58,31.08,0.68,1.1,55,0,0
2718.0,1664.0,1664.0,1.0,2.0,79.17,40.0,0.61,0.75,115,0,0
6489.0,32150.0,32150.0,1.0,6.0,95.0,85.0,4.95,6.02,81,0,0
2519.0,1600.0,1600.0,1.0,2.0,100.75,40.0,0.64,0.75,90,0,0
2250.0,4152.0,2768.0,1.0,2.0,90.0,56.0,1.85,2.43,100,0,0
1350.0,1888.0,1888.0,1.0,3.0,50.76,35.5,1.4,2.43,15,0,0
5621.0,2718.0,2718.0,3.0,2.0,112.42,66.0,0.48,0.75,90,0,0
2500.0,3606.0,3606.0,1.0,3.0,100.0,50.0,1.44,0.0,105,0,0
3750.0,20805.0,0.0,1.0,6.0,100.0,70.0,5.55,3.44,22,0,0
3900.0,2284.0,2284.0,1.0,3.0,153.05,36.0,0.59,0.75,61,0,0
2500.0,3630.0,3009.0,1.0,2.5,100.0,50.0,1.45,0.0,121,0,0
2400.0,1184.0,1184.0,2.0,2.0,100.0,37.5,0.49,0.75,90,0,0
2000.0,1560.0,1560.0,1.0,2.0,100.0,44.0,0.78,0.75,65,0,0
11000.0,35700.0,35700.0,1.0,5.0,100.0,88.0,3.25,2.43,92,0,0
3801.0,10490.0,10490.0,1.0,5.0,100.02,68.0,2.76,3.44,99,0,0
2502.0,1258.0,1258.0,2.0,2.5,100.08,37.0,0.5,0.75,85,0,0
11757.0,43000.0,38000.0,1.0,6.0,110.75,109.0,3.66,6.02,84,0,0
1829.0,3667.0,3667.0,1.0,3.0,100.0,42.5,2.0,1.25,10,0,0
3092.0,2142.0,2142.0,1.0,2.0,103.08,51.0,0.69,0.5,18,0,0
2250.0,3000.0,3000.0,1.0,3.0,90.0,48.0,1.33,0.75,15,0,0
6305.0,25300.0,25300.0,1.0,5.0,97.5,88.0,4.01,6.02,96,0,0
9375.0,37000.0,37000.0,1.0,5.0,125.0,105.0,3.95,2.43,90,0,0
1024.0,1080.0,1080.0,1.0,2.0,55.33,30.0,1.05,0.75,70,0,0
3117.0,2688.0,2688.0,1.0,2.0,100.0,55.0,0.86,6.02,90,0,0
3589.0,16821.0,16821.0,1.0,5.0,97.08,89.0,4.69,2.43,100,0,0
4377.0,18000.0,18000.0,1.0,5.0,112.42,94.25,4.11,3.44,107,0,0
2500.0,2255.0,1598.0,2.0,2.0,100.0,38.0,0.9,0.75,110,0,0
5000.0,3182.0,1898.0,1.0,1.75,100.0,39.0,0.64,0.5,90,0,0
1250.0,2475.0,0.0,1.0,2.0,50.0,50.0,1.98,0.0,12,0,2
2940.0,2025.0,1620.0,2.0,2.0,94.58,37.0,0.69,0.75,105,0,0
5050.0,22750.0,21500.0,1.0,5.0,101.0,91.0,4.5,4.0,112,0,0
4507.0,2040.0,2040.0,2.0,2.0,112.67,37.0,0.45,3.44,90,0,0
1610.0,2214.0,2214.0,1.0,2.0,65.25,38.0,1.38,0.75,50,0,0
5000.0,1936.0,1210.0,2.0,1.5,100.0,44.0,0.39,0.75,70,0,0
2945.0,2790.0,1963.0,2.0,2.0,95.0,43.0,0.95,6.02,100,0,0
2700.0,2318.0,2318.0,1.0,2.0,90.0,61.0,0.86,3.44,119,0,0
2000.0,3300.0,2200.0,1.0,2.0,100.0,55.0,1.65,2.43,14,0,0
1800.0,2700.0,2700.0,1.0,3.0,100.0,50.0,1.5,1.25,13,0,0
2917.0,2820.0,0.0,1.0,1.0,72.75,70.0,0.97,3.44,97,0,0
5003.0,17550.0,17550.0,1.0,5.0,115.0,100.0,3.51,3.44,109,0,0
19685.0,11200.0,0.0,1.0,1.0,118.13,160.0,0.57,0.0,37,0,0
2700.0,2800.0,2800.0,1.0,3.0,100.0,48.0,1.04,0.75,60,0,0
3641.0,5460.0,5460.0,1.0,2.0,72.58,65.0,1.5,0.5,90,0,0
4750.0,16600.0,16600.0,1.0,4.0,95.0,83.0,3.49,1.25,96,0,0
2167.0,1786.0,924.0,1.0,1.0,100.0,46.0,0.82,0.75,70,0,0
3555.0,1424.0,712.0,2.0,1.0,95.0,44.0,0.4,0.75,100,0,0
2320.0,2288.0,2288.0,1.0,2.0,95.0,58.0,0.99,0.75,60,0,0
3380.0,3547.0,2838.0,1.0,2.0,95.0,64.0,1.05,0.5,100,0,0
2125.0,3657.0,2900.0,1.0,2.0,85.0,56.0,1.72,3.44,100,0,0
1789.0,2106.0,2106.0,1.0,3.0,98.5,39.0,1.18,1.25,60,0,0
2467.0,1900.0,1000.0,1.0,2.0,100.0,45.0,0.77,3.0,110,0,0
2500.0,2976.0,2976.0,1.0,2.0,100.0,54.0,1.19,0.0,120,0,0
10000.0,9900.0,0.0,1.0,1.0,200.0,198.1,0.99,0.0,25,0,0
2375.0,3132.0,2088.0,1.0,2.0,95.0,55.0,1.32,0.75,110,0,0
2937.0,8464.0,8464.0,1.0,4.0,80.03,69.0,2.88,3.44,108,0,0
3450.0,2312.0,2312.0,2.0,2.0,100.0,52.0,0.67,2.43,119,0,0
2294.0,1560.0,1560.0,1.0,2.0,100.0,44.0,0.68,2.0,65,0,0
2204.0,5929.0,5929.0,1.0,4.0,98.0,62.3,2.69,3.0,1,0,0
4704.0,2748.0,2748.0,3.0,2.0,94.08,50.0,0.58,3.0,115,0,0
3500.0,3744.0,2496.0,1.0,2.0,70.0,52.0,1.07,0.75,100,0,0
2500.0,3420.0,2592.0,1.0,2.0,100.0,50.0,1.37,1.25,100,0,0
3242.0,940.0,940.0,1.0,1.0,100.0,55.0,0.29,0.75,70,0,0
5000.0,24500.0,24500.0,1.0,6.0,100.0,88.0,4.9,3.44,92,0,2
1451.0,1710.0,1710.0,1.0,3.0,96.75,38.0,1.18,3.44,119,0,0
3325.0,2142.0,2142.0,1.0,2.0,100.0,50.5,0.64,3.44,100,0,0
2067.0,2520.0,2520.0,1.0,2.0,100.0,75.0,1.22,2.43,105,0,0
2850.0,2860.0,2080.0,1.0,2.0,95.0,47.0,1.0,0.75,60,0,0
2500.0,1920.0,1920.0,1.0,2.0,100.0,55.0,0.77,2.43,100,0,0
5586.0,5586.0,0.0,2.0,1.0,106.4,106.33,1.0,0.0,52,0,0
3242.0,2346.0,2289.0,2.0,2.5,100.0,52.0,0.72,0.75,80,0,0
2500.0,1698.0,1698.0,1.0,2.0,100.0,52.0,0.68,0.5,95,0,0
5274.0,1665.0,1665.0,2.0,1.5,105.52,24.67,0.32,0.5,75,0,0
2375.0,2246.0,2246.0,1.0,3.0,95.0,42.67,0.95,0.75,50,0,0
2100.0,1825.0,1825.0,1.0,2.5,84.0,39.0,0.87,0.75,90,0,0
4200.0,2904.0,2904.0,2.0,2.0,100.0,66.0,0.69,3.44,90,0,0
5000.0,1974.0,1974.0,2.0,2.0,100.0,47.0,0.39,1.1,92,0,0
2375.0,1920.0,1920.0,1.0,2.0,95.0,52.0,0.81,3.0,105,0,0
902.0,1276.0,1276.0,1.0,2.0,40.5,29.0,1.41,0.0,110,1,4
3117.0,2161.0,2161.0,2.0,2.75,100.0,37.0,0.69,0.75,100,0,0
1280.0,2835.0,1890.0,1.0,2.0,67.33,45.0,2.21,0.75,110,0,0
3742.0,2142.0,2142.0,2.0,2.0,100.0,42.0,0.57,1.25,80,0,0
95508.0,57000.0,0.0,1.0,1.0,222.29,140.0,0.6,0.0,34,0,0
2446.0,3382.0,3382.0,1.0,3.0,95.0,64.5,1.38,0.75,19,0,0
4750.0,2904.0,2112.0,1.0,2.0,95.0,47.5,0.61,0.75,60,0,0
3833.0,9375.0,9375.0,1.0,4.0,153.47,65.0,2.45,2.43,15,0,0
5400.0,2416.0,2416.0,1.0,2.0,150.0,55.0,0.45,0.75,90,0,2
2500.0,3058.0,2257.0,1.0,2.0,100.0,52.0,1.22,6.02,119,0,0
2500.0,2400.0,2400.0,1.0,2.0,100.0,40.0,0.96,3.44,121,0,0
93035.0,35490.0,0.0,2.0,1.0,315.93,144.5,0.38,0.0,53,0,0
1142.0,2740.0,2740.0,1.0,3.0,62.0,49.6,2.4,2.43,15,0,0
2960.0,4775.0,0.0,1.0,3.0,118.4,80.0,1.61,2.43,89,0,0
4275.0,4240.0,0.0,1.0,1.0,22.22,84.5,0.99,6.02,89,0,0
1700.0,1356.0,1356.0,2.0,2.0,100.0,45.0,0.8,2.43,100,0,0
2542.0,1380.0,1380.0,1.0,2.0,101.67,39.0,0.54,0.75,85,0,0
104125.0,231154.0,231154.0,1.0,15.0,367.58,201.5,2.22,2.43,58,0,0
3563.0,8250.0,8250.0,1.0,2.0,95.0,30.0,2.32,0.75,29,0,0
2549.0,2117.0,2117.0,1.0,2.75,103.0,48.0,0.83,1.25,119,0,0
3750.0,1782.0,1782.0,2.0,2.5,100.0,38.0,0.48,0.75,100,0,0
1858.0,1382.0,1382.0,1.0,2.0,100.0,32.0,0.74,2.43,112,0,0
2500.0,2477.0,2477.0,2.0,2.5,100.0,42.0,0.99,1.1,95,0,0
2214.0,1668.0,1668.0,2.0,2.0,88.25,47.0,0.75,0.75,89,0,0
4604.0,3250.0,3250.0,1.0,2.0,103.0,65.0,0.71,1.25,90,0,0
2375.0,1275.0,1275.0,2.0,2.0,95.0,42.0,0.54,0.75,90,0,0
11355.0,39000.0,0.0,1.0,3.0,170.58,145.0,3.43,3.44,96,0,0
2674.0,2700.0,2700.0,2.0,3.0,109.51,65.0,1.01,0.75,7,0,0
911.0,1424.0,1424.0,1.0,3.0,39.11,31.1,1.56,3.44,13,0,0
5700.0,25660.0,25660.0,1.0,5.0,57.25,57.25,4.5,3.0,103,0,0
2373.0,2000.0,2000.0,1.0,2.0,45.01,25.0,0.84,0.75,14,0,0
1775.0,3200.0,2550.0,1.0,3.0,100.0,50.0,1.8,2.43,120,0,0
3480.0,2414.0,2414.0,2.0,2.75,94.0,35.0,0.69,0.75,121,0,0
4428.0,1119.0,1119.0,1.0,2.5,132.6,40.0,0.25,0.5,121,0,0
5500.0,2723.0,2723.0,1.0,2.75,110.0,36.0,0.5,3.0,119,0,0
2525.0,432.0,0.0,1.0,1.0,100.0,18.0,0.17,1.25,87,0,0
3881.0,6080.0,4052.0,3.0,3.0,115.11,78.0,1.57,2.43,100,0,0
5270.0,2048.0,2048.0,2.0,2.5,103.0,40.0,0.39,1.25,115,0,0
2375.0,2264.0,2264.0,2.0,2.0,95.0,54.0,0.95,1.25,119,0,0
2500.0,1654.0,1176.0,1.0,2.0,100.0,36.0,0.66,0.75,70,0,0
10000.0,51400.0,51400.0,1.0,6.0,100.0,87.0,5.14,4.2,91,0,0
1898.0,1836.0,1224.0,1.0,2.0,80.0,34.0,0.97,0.5,70,0,0
7500.0,1680.0,1680.0,1.0,2.0,150.0,18.0,0.22,1.1,105,0,0
5000.0,1880.0,1880.0,1.0,2.0,100.0,30.0,0.38,0.75,95,0,0
9107.0,54684.0,0.0,1.0,6.0,147.5,147.0,6.0,0.0,89,0,0
4156.0,2983.0,972.0,2.0,2.0,70.25,30.0,0.72,2.43,100,0,0
3299.0,1800.0,1800.0,1.0,2.0,83.17,25.0,0.55,2.43,119,0,0
870.0,1899.0,1140.0,1.0,3.0,48.25,44.83,2.18,2.43,90,0,0
1918.0,1024.0,1024.0,1.0,1.0,87.17,48.0,0.53,1.25,75,0,0
2500.0,3480.0,2320.0,2.0,2.0,100.0,58.0,1.39,0.75,95,0,0
4500.0,4000.0,0.0,1.0,1.0,90.0,80.0,0.89,2.43,90,0,0
38600.0,7182.0,0.0,2.0,2.0,200.0,100.0,0.19,0.0,89,0,0
2700.0,3240.0,2160.0,1.0,2.0,100.0,54.0,1.2,0.75,100,0,0
1932.0,2680.0,2680.0,1.0,3.0,92.17,48.33,1.39,2.43,57,0,0
1860.0,1860.0,0.0,1.0,1.0,60.0,60.0,1.0,3.44,88,0,0
5781.0,1428.0,1428.0,2.0,2.0,100.0,30.0,0.25,0.75,121,0,0
2016.0,1920.0,1280.0,1.0,2.0,60.42,18.5,0.95,0.75,60,0,0
2800.0,1476.0,1476.0,2.0,2.0,80.0,37.0,0.53,2.43,90,0,0
1471.0,2850.0,2850.0,1.0,3.0,89.18,52.0,1.94,3.44,14,0,0
1560.0,3012.0,3012.0,1.0,3.0,80.0,50.0,1.93,3.44,119,0,0
2500.0,825.0,825.0,1.0,1.5,100.0,42.0,0.33,0.5,100,0,0
2740.0,1375.0,1375.0,1.0,2.0,109.58,31.0,0.5,3.44,110,0,0
2500.0,2400.0,1920.0,1.0,2.0,100.0,48.0,0.96,0.75,55,0,0
10000.0,10000.0,0.0,1.0,1.0,100.0,100.0,1.0,0.0,56,0,0
4985.0,4979.0,0.0,1.0,1.0,99.58,99.58,1.0,6.02,89,0,0
5417.0,2614.0,2614.0,1.0,2.0,108.33,36.33,0.48,1.25,45,0,0
3555.0,1708.0,854.0,2.0,2.0,95.0,36.0,0.48,0.75,100,0,0
2500.0,1736.0,1736.0,3.0,2.0,100.0,42.0,0.69,0.75,85,0,0
2881.0,1720.0,1720.0,1.0,2.0,121.75,43.0,0.6,0.75,110,0,0
1795.0,3096.0,3096.0,2.0,3.0,89.75,55.0,1.72,2.43,119,0,0
3237.0,3237.0,0.0,1.0,1.0,95.18,95.18,1.0,5.0,19,0,0
2100.0,1711.0,952.0,1.0,1.0,83.17,40.0,0.81,0.75,70,0,0
3596.0,2950.0,2950.0,1.0,3.0,100.0,51.0,0.82,1.25,50,0,0
1676.0,1344.0,1344.0,1.0,2.0,100.0,45.0,0.8,2.43,100,0,0
1780.0,1296.0,1296.0,1.0,2.0,89.67,33.0,0.73,2.0,65,0,0
1404.0,3900.0,3900.0,1.0,3.0,27.0,25.0,2.78,3.0,16,0,0
5500.0,20025.0,20025.0,1.0,5.0,110.17,98.0,3.64,3.44,109,0,0
2500.0,1870.0,1870.0,2.0,2.0,100.0,46.0,0.75,0.75,95,0,0
2500.0,3220.0,2180.0,1.0,2.0,100.0,52.0,1.29,2.43,119,0,0
15500.0,960.0,0.0,3.0,1.0,155.0,40.0,0.06,0.5,40,0,0
2000.0,1756.0,1756.0,1.0,2.0,100.0,45.0,0.88,2.43,100,0,0
1800.0,1813.0,1260.0,1.0,2.0,100.0,35.0,1.01,2.43,65,0,0
2300.0,1641.0,938.0,1.0,1.0,100.0,39.0,0.71,0.75,70,0,0
2000.0,4092.0,4092.0,1.0,3.0,100.0,65.0,2.05,3.44,119,0,0
2650.0,1360.0,1360.0,1.0,2.0,132.5,34.0,0.51,0.75,80,0,0
6368.0,4425.0,0.0,1.0,1.0,98.0,65.17,0.69,0.0,65,0,0
2500.0,1314.0,1314.0,2.0,1.5,100.0,39.0,0.53,0.5,90,0,0
9517.0,83984.0,83984.0,1.0,14.0,95.17,95.77,8.82,6.02,2,0,0
2970.0,1980.0,1980.0,1.0,3.0,110.0,33.0,0.67,3.44,33,0,0
4807.0,3707.0,2966.0,1.0,2.0,104.5,65.0,0.77,1.25,100,0,0
5471.0,2912.0,2912.0,1.0,2.0,109.42,60.0,0.53,0.75,95,0,0
5432.0,10922.0,0.0,1.0,1.0,118.43,90.0,2.01,3.0,57,0,0
2550.0,3276.0,3276.0,1.0,2.0,100.0,78.0,1.28,2.43,95,0,0
11881.0,7904.0,0.0,2.0,2.0,128.56,125.0,0.67,3.44,57,0,0
1982.0,2280.0,2280.0,1.0,3.0,100.33,38.0,1.15,3.44,29,0,0
2500.0,2880.0,2880.0,2.0,2.0,100.0,72.0,1.15,2.43,105,0,0
3239.0,3090.0,0.0,1.0,1.0,108.46,103.0,0.95,3.44,89,0,0
8087.0,28696.0,28695.0,1.0,5.0,104.84,87.0,3.55,6.02,103,0,3
5025.0,1720.0,1720.0,2.0,1.0,100.5,43.0,0.34,0.75,80,0,1
1900.0,2647.0,2001.0,1.0,3.0,101.27,36.0,1.39,2.43,119,0,1
4900.0,3210.0,1760.0,1.0,2.0,98.0,37.0,0.66,0.75,89,0,3
2188.0,3186.0,2124.0,1.0,2.0,87.5,59.0,1.46,0.75,85,0,1
1900.0,1674.0,1674.0,1.0,2.0,100.0,42.0,0.88,3.0,90,0,4
2950.0,2180.0,2180.0,1.0,2.0,118.42,58.0,0.74,0.5,60,0,1
2047.0,1316.0,1316.0,1.0,2.0,104.63,35.0,0.64,2.43,110,0,2
1886.0,2926.0,2223.0,1.0,3.0,95.0,43.0,1.55,0.75,65,0,3
15800.0,44329.0,37729.0,1.0,6.0,103.5,65.0,2.81,3.44,56,0,1
9090.0,38262.0,38262.0,1.0,5.0,101.0,88.0,4.21,3.44,89,0,2
2655.0,3402.0,3402.0,1.0,3.0,114.55,50.0,1.28,2.43,14,0,0
10536.0,6000.0,0.0,1.0,2.0,91.71,53.0,0.57,6.02,120,0,0
1800.0,1541.0,1088.0,1.0,2.0,100.0,34.0,0.86,0.5,65,0,0
2408.0,1938.0,1938.0,1.0,2.0,91.17,35.0,0.8,3.44,121,0,0
12510.0,10017.0,0.0,1.0,3.0,119.1,63.0,0.8,1.1,92,0,0
7831.0,4450.0,4450.0,1.0,2.0,121.08,38.0,0.57,0.5,90,0,0
2500.0,717.0,717.0,1.0,1.0,100.0,37.0,0.29,0.75,75,0,0
5000.0,2003.0,2003.0,1.0,2.0,100.0,25.0,0.4,0.5,60,0,0
9375.0,46410.0,46410.0,1.0,6.0,125.0,96.42,4.95,6.02,83,0,0
2112.0,1960.0,1960.0,2.0,2.0,103.0,49.0,0.93,1.25,55,0,0
5000.0,5328.0,5328.0,1.0,2.0,100.0,72.0,1.07,2.43,110,0,0
4678.0,4500.0,0.0,1.0,1.0,100.0,90.0,0.96,3.44,27,0,0
3500.0,3388.0,0.0,1.0,1.0,67.92,67.75,0.97,3.44,89,0,0
2500.0,2940.0,2940.0,1.0,2.0,100.0,70.0,1.18,3.44,115,0,0
2375.0,1725.0,1138.0,1.0,2.0,95.0,32.0,0.73,0.5,95,0,0
2184.0,2322.0,1548.0,1.0,2.0,91.5,43.0,1.06,0.75,80,0,0
5560.0,4700.0,0.0,1.0,1.0,108.67,100.0,0.85,0.0,67,0,0
1875.0,2550.0,0.0,1.0,3.0,75.0,55.0,1.36,2.43,119,0,4
2462.0,2462.0,0.0,1.0,1.0,45.5,45.5,1.0,2.43,56,0,4
2375.0,2474.0,2474.0,1.0,2.5,95.0,45.83,1.04,6.02,90,0,2
2900.0,4505.0,0.0,1.0,1.0,99.33,99.46,1.55,2.43,100,0,2
2506.0,2358.0,2358.0,1.0,2.0,100.25,55.0,0.94,6.02,110,0,4
2300.0,3400.0,3400.0,1.0,3.0,107.42,56.0,1.48,1.25,32,0,4
2500.0,3888.0,3888.0,1.0,2.0,100.0,81.0,1.56,0.75,94,0,2
5000.0,2700.0,2700.0,2.0,2.0,100.0,54.0,0.54,0.5,84,0,2
2375.0,1080.0,1080.0,2.0,2.0,95.0,35.0,0.45,1.1,95,0,3
3325.0,4024.0,2816.0,1.0,2.0,100.0,61.0,1.21,1.25,80,0,1
